Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-09-04,2019,9,4,Wednesday,35,2019-35,82.25,82.9,81.99,82.47,3585102.0,79.29,0.01612777229236273,76.82000000000001,78.4184
2019-09-05,2019,9,5,Thursday,35,2019-35,83.75,84.14,83.39,83.72,4231348.0,80.49,0.015108788627828718,77.22142857142858,78.4762
2019-09-06,2019,9,6,Friday,35,2019-35,84.21,84.49,83.79,84.13,3375513.0,80.89,0.004961177207797762,77.595,78.557
2019-09-09,2019,9,9,Monday,36,2019-36,84.74,85.21,84.24,84.4,3675834.0,81.14,0.0031417243058167177,77.91785714285713,78.6284
2019-09-10,2019,9,10,Tuesday,36,2019-36,84.39,84.78,83.59,84.27,4552326.0,81.02,-0.0014913826627283022,78.23,78.68260000000001
2019-09-11,2019,9,11,Wednesday,36,2019-36,84.02,85.59,83.75,85.56,4557093.0,82.26,0.015234127307718115,78.60285714285715,78.7478
2019-09-12,2019,9,12,Thursday,36,2019-36,85.88,86.84,85.71,86.51,4805931.0,83.17,0.011107070310213851,79.01357142857144,78.8238
2019-09-13,2019,9,13,Friday,36,2019-36,86.85,87.73,86.51,86.88,4807520.0,83.53,0.004364742872595695,79.64571428571428,78.8944
2019-09-16,2019,9,16,Monday,37,2019-37,87.49,87.49,86.42,86.9,3355968.0,83.55,0.00014503573194546426,80.19000000000001,78.97099999999999
2019-09-17,2019,9,17,Tuesday,37,2019-37,86.46,86.68,85.98,86.35,3369316.0,83.02,-0.006300742588497776,80.73642857142856,79.057
2019-09-18,2019,9,18,Wednesday,37,2019-37,86.17,86.71,85.56,86.63,2773600.0,83.29,0.003279567733361688,81.20285714285714,79.1542
2019-09-19,2019,9,19,Thursday,37,2019-37,86.81,86.86,86.1,86.55,3479433.0,83.21,-0.0009441891514608836,81.54928571428572,79.2492
2019-09-20,2019,9,20,Friday,37,2019-37,86.6,87.14,85.31,85.32,8439656.0,82.03,-0.014251586779714609,81.77999999999999,79.30980000000001
2019-09-23,2019,9,23,Monday,38,2019-38,84.59,85.67,84.39,85.38,4137597.0,82.09,0.0007377538167971931,82.07000000000001,79.343
2019-09-24,2019,9,24,Tuesday,38,2019-38,85.61,85.71,84.75,85.26,4506881.0,81.97,-0.0014006245279746254,82.26142857142857,79.3796
2019-09-25,2019,9,25,Wednesday,38,2019-38,85.55,86.31,85.05,86.11,3357875.0,82.79,0.009964710971727131,82.42571428571429,79.4332
2019-09-26,2019,9,26,Thursday,38,2019-38,86.07,87.03,85.91,86.55,4278541.0,83.21,0.005115891554341667,82.59142857142857,79.5324
2019-09-27,2019,9,27,Friday,38,2019-38,86.87,87.0,85.71,85.83,3395375.0,82.52,-0.00828917513126437,82.68999999999998,79.60340000000001
2019-09-30,2019,9,30,Monday,39,2019-39,86.31,86.34,85.7,85.92,4079122.0,82.6,0.0009531658140562449,82.80285714285715,79.6628
2019-10-01,2019,10,1,Tuesday,39,2019-39,86.18,86.65,83.83,84.2,5539095.0,80.95,-0.019997051786587727,82.70928571428571,79.6824
2019-10-02,2019,10,2,Wednesday,39,2019-39,83.59,83.7,81.7,82.11,5175532.0,78.94,-0.02481511047190532,82.40714285714284,79.63799999999999
2019-10-03,2019,10,3,Thursday,39,2019-39,82.29,82.65,80.95,82.57,4609053.0,79.39,0.005671835139766879,82.11142857142856,79.6108
2019-10-04,2019,10,4,Friday,39,2019-39,82.62,83.9,82.41,83.83,3009884.0,80.6,0.015242683897092268,81.90071428571427,79.58239999999999
2019-10-07,2019,10,7,Monday,40,2019-40,83.57,84.3,83.15,83.51,2662052.0,80.29,-0.0039035851664331878,81.7057142857143,79.5566
2019-10-08,2019,10,8,Tuesday,40,2019-40,82.65,83.32,82.03,82.31,3970911.0,79.14,-0.014318998718254705,81.40928571428572,79.5068
2019-10-09,2019,10,9,Wednesday,40,2019-40,82.88,83.47,82.52,83.05,3864448.0,79.84,0.008945698667173874,81.16857142857144,79.476
2019-10-10,2019,10,10,Thursday,40,2019-40,83.01,84.37,82.63,84.28,3710633.0,81.03,0.014852856020777239,81.09714285714287,79.4894
2019-10-11,2019,10,11,Friday,40,2019-40,85.0,86.34,84.96,85.68,4849469.0,82.38,0.016651823010896072,81.11785714285713,79.55099999999999
2019-10-14,2019,10,14,Monday,41,2019-41,85.59,85.87,85.17,85.54,2637740.0,82.24,-0.0016894568611980354,81.13714285714286,79.6222
2019-10-15,2019,10,15,Tuesday,41,2019-41,85.76,86.67,85.68,85.68,3964078.0,82.38,0.001692315956001167,81.10785714285714,79.757
2019-10-16,2019,10,16,Wednesday,41,2019-41,85.55,86.36,85.38,86.04,3339125.0,82.72,0.004112968929163907,81.07285714285715,79.862
2019-10-17,2019,10,17,Thursday,41,2019-41,86.41,87.31,86.32,86.95,4103751.0,83.6,0.010679523625011456,81.15,79.982
2019-10-18,2019,10,18,Friday,41,2019-41,86.99,87.12,85.91,86.09,5413246.0,82.77,-0.009915356711003631,81.16214285714285,80.0558
2019-10-21,2019,10,21,Monday,42,2019-42,86.95,87.48,86.68,87.07,5951758.0,83.71,0.011330525112682066,81.35928571428572,80.1512
2019-10-22,2019,10,22,Tuesday,42,2019-42,88.62,89.52,87.43,88.99,10544286.0,85.56,0.022117793012885745,81.83214285714287,80.3224
2019-10-23,2019,10,23,Wednesday,42,2019-42,88.63,89.01,87.61,88.05,5324262.0,84.65,-0.010607414213287703,82.20785714285715,80.4642
2019-10-24,2019,10,24,Thursday,42,2019-42,88.42,90.52,88.12,90.27,7235353.0,86.79,0.025230394645009868,82.65,80.70479999999999
2019-10-25,2019,10,25,Friday,42,2019-42,90.21,90.75,89.87,89.97,5074154.0,86.5,-0.0033462573799892814,83.09357142857142,80.9374
2019-10-28,2019,10,28,Monday,43,2019-43,90.16,91.02,89.56,90.02,3773081.0,86.55,0.0005597290720775749,83.62285714285714,81.15520000000001
2019-10-29,2019,10,29,Tuesday,43,2019-43,89.65,90.31,89.19,89.36,5647306.0,85.92,-0.007270732461128748,84.05714285714286,81.34120000000001
2019-10-30,2019,10,30,Wednesday,43,2019-43,89.52,90.79,89.36,90.52,4040191.0,87.03,0.012957604651957944,84.48571428571428,81.5488
2019-10-31,2019,10,31,Thursday,43,2019-43,90.27,90.52,89.79,90.36,4852647.0,86.87,-0.0018075082203096171,84.80642857142857,81.7454
2019-11-01,2019,11,1,Friday,43,2019-43,90.87,92.38,90.84,92.31,6444348.0,88.75,0.02159079312726897,85.27142857142857,81.97200000000001
2019-11-04,2019,11,4,Monday,44,2019-44,92.82,93.13,92.13,92.83,6823166.0,89.25,0.0056585568479334825,85.76214285714285,82.2634
2019-11-05,2019,11,5,Tuesday,44,2019-44,92.93,93.5,92.32,93.05,6453406.0,89.46,0.0023049164027575397,86.24357142857143,82.53399999999999
2019-11-06,2019,11,6,Wednesday,44,2019-44,93.03,93.38,92.59,93.34,5015679.0,89.74,0.003111270233362662,86.68214285714285,82.8214
2019-11-07,2019,11,7,Thursday,44,2019-44,93.66,93.99,93.42,93.6,4407092.0,89.99,0.002831851304510913,87.19785714285715,83.086
2019-11-08,2019,11,8,Friday,44,2019-44,92.81,93.78,92.72,93.69,2701618.0,90.08,0.0010085437115443519,87.65285714285713,83.3204
2019-11-11,2019,11,11,Monday,45,2019-45,93.14,93.53,92.84,93.28,2341233.0,89.68,-0.004433002761638494,87.94714285714285,83.538
2019-11-12,2019,11,12,Tuesday,45,2019-45,93.39,93.79,93.14,93.39,2562421.0,89.78,0.0011468525995381729,88.31357142857142,83.77300000000001
2019-11-13,2019,11,13,Wednesday,45,2019-45,93.06,93.46,92.78,93.34,2926302.0,89.74,-0.0005390770989868177,88.52428571428571,83.98200000000001
2019-11-14,2019,11,14,Thursday,45,2019-45,92.79,93.42,92.79,93.21,2757551.0,90.06,0.0036253444060181383,88.77857142857142,84.17339999999999
2019-11-15,2019,11,15,Friday,45,2019-45,93.32,94.28,93.3,94.0,3160839.0,90.82,0.008439451947290122,89.08357142857143,84.37200000000001
2019-11-18,2019,11,18,Monday,46,2019-46,93.84,93.95,93.42,93.84,2948866.0,90.67,-0.001673697529154028,89.42285714285713,84.5626
2019-11-19,2019,11,19,Tuesday,46,2019-46,94.16,94.18,93.36,93.37,4495758.0,90.22,-0.004962867685975869,89.65071428571427,84.7466
2019-11-20,2019,11,20,Wednesday,46,2019-46,93.15,93.51,91.94,92.29,4204335.0,89.17,-0.011592623868969532,89.81500000000001,84.8848
2019-11-21,2019,11,21,Thursday,46,2019-46,92.28,93.11,92.07,92.7,3731131.0,89.57,0.004432422054668539,89.87357142857142,85.01280000000001
2019-11-22,2019,11,22,Friday,46,2019-46,93.3,93.47,92.62,92.95,3783568.0,89.81,0.0027155027866696546,89.91357142857143,85.1384
2019-11-25,2019,11,25,Monday,47,2019-47,93.49,93.61,92.64,92.84,3818367.0,89.7,-0.001218666960474235,89.93071428571429,85.2614
2019-11-26,2019,11,26,Tuesday,47,2019-47,92.95,93.53,92.76,93.22,5722625.0,90.07,0.0040672647910067194,89.9542857142857,85.4024
2019-11-27,2019,11,27,Wednesday,47,2019-47,93.38,93.8,92.95,93.66,2401456.0,90.49,0.004725906567477844,89.99,85.54639999999999
2019-11-29,2019,11,29,Friday,47,2019-47,93.47,93.52,92.83,93.35,1575494.0,90.2,-0.0032254896133552258,89.99857142857142,85.68619999999999
2019-12-02,2019,12,2,Monday,48,2019-48,93.39,93.52,91.18,91.25,6121940.0,88.16,-0.022583316579106283,89.89,85.80879999999999
2019-12-03,2019,12,3,Tuesday,48,2019-48,90.58,90.75,89.86,90.45,5938729.0,87.4,-0.008690029592708925,89.72,85.915
2019-12-04,2019,12,4,Wednesday,48,2019-48,91.21,91.8,90.81,90.95,4829130.0,87.88,0.005496328128423489,89.58714285714287,86.03320000000002
2019-12-05,2019,12,5,Thursday,48,2019-48,91.56,91.61,90.88,91.42,3720644.0,88.33,0.00512048995570491,89.46357142857143,86.14399999999999
2019-12-06,2019,12,6,Friday,48,2019-48,92.6,92.76,92.01,92.5,4143953.0,89.38,0.011909573204159862,89.36071428571428,86.26740000000001
2019-12-09,2019,12,9,Monday,49,2019-49,92.45,92.73,91.98,92.02,2403045.0,88.91,-0.005238452890329426,89.235,86.3952
2019-12-10,2019,12,10,Tuesday,49,2019-49,91.74,91.88,91.47,91.49,4246761.0,88.4,-0.0058130649761569675,89.105,86.51119999999999
2019-12-11,2019,12,11,Wednesday,49,2019-49,92.25,92.74,91.88,92.68,3603693.0,89.55,0.013069886043505674,89.13214285714285,86.6832
2019-12-12,2019,12,12,Thursday,49,2019-49,93.08,94.17,92.62,94.03,4327483.0,90.85,0.01453115737570343,89.22357142857143,86.92139999999999
2019-12-13,2019,12,13,Friday,49,2019-49,93.31,94.49,93.31,93.81,3762911.0,90.65,-0.002275581120083414,89.28357142857143,87.14659999999999
2019-12-16,2019,12,16,Monday,50,2019-50,94.23,94.82,93.84,94.06,5162502.0,90.88,0.0026163470643929543,89.36785714285715,87.35220000000001
2019-12-17,2019,12,17,Tuesday,50,2019-50,93.9,94.01,93.11,93.53,5759172.0,90.37,-0.005620226199224754,89.38928571428572,87.5538
2019-12-18,2019,12,18,Wednesday,50,2019-50,93.2,93.52,92.63,92.96,6036929.0,89.82,-0.006123152786296271,89.34142857142857,87.7674
2019-12-19,2019,12,19,Thursday,50,2019-50,93.34,93.87,92.64,93.59,4755241.0,90.43,0.00677016905673522,89.35785714285714,87.9792
2019-12-20,2019,12,20,Friday,50,2019-50,94.97,94.97,93.9,94.08,7252673.0,90.9,0.005245023403742222,89.55357142857143,88.1766
2019-12-23,2019,12,23,Monday,51,2019-51,94.37,94.75,94.12,94.29,4361328.0,91.1,0.002207554061657735,89.81785714285715,88.351
2019-12-24,2019,12,24,Tuesday,51,2019-51,94.44,94.6,94.05,94.13,1596786.0,90.95,-0.0016687259847417701,90.03714285714285,88.5252
2019-12-26,2019,12,26,Thursday,51,2019-51,94.37,94.88,94.24,94.85,2231274.0,91.64,0.007621978840559374,90.27357142857143,88.7104
2019-12-27,2019,12,27,Friday,51,2019-51,95.03,95.07,94.43,94.58,2928050.0,91.38,-0.0028532821236084693,90.41642857142857,88.8836
2019-12-30,2019,12,30,Monday,52,2019-52,94.68,94.9,94.13,94.32,2674605.0,91.14,-0.0026616554962851646,90.5757142857143,89.03439999999999
2019-12-31,2019,12,31,Tuesday,52,2019-52,94.27,94.53,93.83,94.25,3227100.0,91.06,-0.0008006276438543569,90.76571428571428,89.20020000000001
2020-01-02,2020,1,2,Thursday,00,2020-00,94.24,96.43,94.24,96.38,4451584.0,93.12,0.022569416517873808,91.02071428571428,89.3884
2020-01-03,2020,1,3,Friday,00,2020-00,94.98,97.33,94.72,96.51,4969756.0,93.25,0.0013713541503659332,91.19214285714285,89.5422
2020-01-06,2020,1,6,Monday,01,2020-01,96.57,96.82,95.97,96.71,4139504.0,93.45,0.0021519053210750094,91.39214285714286,89.7182
2020-01-07,2020,1,7,Tuesday,01,2020-01,95.59,96.68,95.59,96.41,4348775.0,93.15,-0.0031883105946176604,91.55428571428571,89.84540000000001
2020-01-08,2020,1,8,Wednesday,01,2020-01,96.36,97.26,96.12,96.55,3772445.0,93.29,0.0015012153300058007,91.76285714285714,89.9812
2020-01-09,2020,1,9,Thursday,01,2020-01,96.79,97.04,96.36,96.7,4672455.0,93.43,0.0014992104038593634,92.0207142857143,90.1188
2020-01-10,2020,1,10,Friday,01,2020-01,96.92,96.92,95.3,95.57,4605240.0,92.34,-0.011649829472268003,92.15714285714286,90.24719999999999
2020-01-13,2020,1,13,Monday,02,2020-02,95.67,95.97,95.3,95.69,4910010.0,92.46,0.0012510495985562642,92.26857142857143,90.3558
2020-01-14,2020,1,14,Tuesday,02,2020-02,95.26,95.92,95.1,95.37,4987712.0,92.15,-0.0033540236029323545,92.34357142857142,90.4614
2020-01-15,2020,1,15,Wednesday,02,2020-02,95.43,96.33,95.12,95.63,4937023.0,92.4,0.002771500719535469,92.44714285714285,90.5344
2020-01-16,2020,1,16,Thursday,02,2020-02,96.04,96.93,96.04,96.63,5671300.0,93.37,0.010463111346187937,92.57071428571429,90.6168
2020-01-17,2020,1,17,Friday,02,2020-02,97.11,97.88,96.71,97.17,7365492.0,93.89,0.0055358130694804775,92.75,90.70540000000001
2020-01-21,2020,1,21,Tuesday,03,2020-03,96.83,97.87,96.15,97.21,7797382.0,93.93,0.0004532793190377138,92.94928571428571,90.7892
2020-01-22,2020,1,22,Wednesday,03,2020-03,97.16,97.58,96.49,96.78,5546881.0,93.52,-0.004402078844289448,93.125,90.85979999999999
2020-01-23,2020,1,23,Thursday,03,2020-03,96.67,97.07,96.03,96.79,6369348.0,93.52,6.502268859431837e-05,93.15357142857144,90.92859999999999
2020-01-24,2020,1,24,Friday,03,2020-03,96.54,97.18,95.9,96.41,5879141.0,93.15,-0.00396604453707472,93.14642857142859,90.998
2020-01-27,2020,1,27,Monday,04,2020-04,95.02,95.63,94.41,95.05,6889427.0,91.84,-0.014100236038652403,93.03142857142858,91.0392
2020-01-28,2020,1,28,Tuesday,04,2020-04,94.73,97.17,93.17,96.2,9083677.0,92.95,0.012116685780888314,93.01714285714286,91.10340000000001
2020-01-29,2020,1,29,Wednesday,04,2020-04,96.87,96.88,95.32,96.17,6079832.0,92.93,-0.000261591082822088,92.99142857142859,91.16080000000002
2020-01-30,2020,1,30,Thursday,04,2020-04,95.31,97.05,95.31,96.92,6958867.0,93.64,0.007721460268720337,93.00642857142857,91.21719999999999
2020-01-31,2020,1,31,Friday,04,2020-04,96.41,96.65,94.16,94.52,7325131.0,91.33,-0.02467525452385233,92.9342857142857,91.23039999999999
2020-02-03,2020,2,3,Monday,05,2020-05,95.07,95.85,94.27,94.37,7450027.0,91.18,-0.0016645041033291896,92.84285714285714,91.24960000000002
2020-02-04,2020,2,4,Tuesday,05,2020-05,95.31,96.49,95.29,96.29,6090160.0,93.04,0.020340121294861735,92.90642857142858,91.32700000000001
2020-02-05,2020,2,5,Wednesday,05,2020-05,97.36,97.94,96.54,97.94,5727709.0,94.63,0.017189512211283065,93.0657142857143,91.4282
2020-02-06,2020,2,6,Thursday,05,2020-05,98.41,98.64,97.66,98.3,6011664.0,94.98,0.0036625547911908196,93.18071428571429,91.5316
2020-02-07,2020,2,7,Friday,05,2020-05,98.17,99.35,97.93,98.7,7886048.0,95.36,0.0040333865088431065,93.28571428571429,91.64480000000002
2020-02-10,2020,2,10,Monday,06,2020-06,99.19,99.42,97.53,98.52,6419878.0,95.19,-0.00178550384961762,93.37571428571428,91.74719999999999
2020-02-11,2020,2,11,Tuesday,06,2020-06,99.57,99.71,97.46,97.7,8577104.0,94.4,-0.008304003250720227,93.43857142857144,91.8254
2020-02-12,2020,2,12,Wednesday,06,2020-06,97.64,98.04,96.64,97.66,9167100.0,94.36,-0.00045087841686475283,93.49857142857142,91.9086
2020-02-13,2020,2,13,Thursday,06,2020-06,96.94,97.33,96.24,96.32,5420874.0,93.51,-0.008967706698997269,93.52428571428571,92.0156
2020-02-14,2020,2,14,Friday,06,2020-06,96.34,96.95,96.02,96.58,6175331.0,93.76,0.002613498818483828,93.66142857142857,92.1428
2020-02-18,2020,2,18,Tuesday,07,2020-07,95.78,95.81,94.63,95.2,4553280.0,92.43,-0.01420584602730568,93.62428571428572,92.23379999999999
2020-02-19,2020,2,19,Wednesday,07,2020-07,95.37,95.64,94.48,94.83,5339993.0,92.06,-0.003966044903879529,93.56214285714285,92.3084
2020-02-20,2020,2,20,Thursday,07,2020-07,94.64,94.86,93.1,94.34,5380831.0,91.58,-0.005176545623140849,93.415,92.3524
2020-02-21,2020,2,21,Friday,07,2020-07,94.19,95.41,93.59,95.36,6796948.0,92.57,0.010807244004912286,93.50357142857142,92.42559999999999
2020-02-24,2020,2,24,Monday,08,2020-08,92.76,93.25,91.59,92.25,10190257.0,89.56,-0.03260303504035711,93.38785714285714,92.4488
2020-02-25,2020,2,25,Tuesday,08,2020-08,92.45,92.84,87.13,87.36,12089748.0,84.81,-0.05300850811154345,92.8,92.354
2020-02-26,2020,2,26,Wednesday,08,2020-08,88.23,90.11,86.9,87.09,13401785.0,84.55,-0.00309779115391029,92.08,92.22800000000001
2020-02-27,2020,2,27,Thursday,08,2020-08,85.58,86.51,83.15,83.18,16203986.0,80.76,-0.04480402109813153,91.06428571428572,92.03020000000001
2020-02-28,2020,2,28,Friday,08,2020-08,80.01,82.45,79.19,82.18,19610008.0,79.79,-0.012029133158722338,89.95214285714287,91.8084
2020-03-02,2020,3,2,Monday,09,2020-09,82.76,84.41,80.71,84.37,14433840.0,81.91,0.0266482483806465,89.00357142857142,91.6392
2020-03-03,2020,3,3,Tuesday,09,2020-09,84.29,86.97,82.67,83.4,14444010.0,80.97,-0.011486528588764755,88.0442857142857,91.46220000000001
2020-03-04,2020,3,4,Wednesday,09,2020-09,84.61,88.01,83.53,87.5,9077480.0,84.95,0.049120900730127426,87.37214285714286,91.3526
2020-03-05,2020,3,5,Thursday,09,2020-09,85.02,85.27,78.8,79.57,13601522.0,77.25,-0.09062138311322121,86.21071428571429,91.07960000000001
2020-03-06,2020,3,6,Friday,09,2020-09,76.56,80.01,75.52,79.6,13614711.0,77.28,0.00031633355679794306,85.03357142857143,90.8032
2020-03-09,2020,3,9,Monday,10,2020-10,72.64,74.93,70.81,72.6,13778378.0,70.48,-0.08791894153885771,83.46571428571428,90.39380000000001
2020-03-10,2020,3,10,Tuesday,10,2020-10,75.37,75.83,71.45,75.12,14774045.0,72.93,0.03476073424653747,82.09928571428573,90.0196
2020-03-11,2020,3,11,Wednesday,10,2020-10,72.89,73.52,67.2,67.66,16346679.0,65.68,-0.09935487407496368,80.24928571428572,89.5056
2020-03-12,2020,3,12,Thursday,10,2020-10,59.23,68.65,58.4,64.51,30644501.0,62.62,-0.0466004039275848,78.11,88.93520000000001
2020-03-13,2020,3,13,Friday,10,2020-10,68.63,69.71,62.02,66.33,26649596.0,64.4,0.028292538753191154,76.31285714285715,88.402
2020-03-16,2020,3,16,Monday,11,2020-11,60.01,62.39,57.0,57.22,19586014.0,55.56,-0.13728648756494288,74.22357142857143,87.6508
2020-03-17,2020,3,17,Tuesday,11,2020-11,57.31,58.81,52.11,58.43,25522359.0,56.72,0.02100525198247971,72.2357142857143,86.92020000000001
2020-03-18,2020,3,18,Wednesday,11,2020-11,54.02,54.07,43.44,49.97,36292760.0,48.51,-0.14476525623627967,69.93214285714286,86.02140000000001
2020-03-19,2020,3,19,Thursday,11,2020-11,49.86,53.81,45.42,52.71,25171667.0,51.17,0.05491194911925534,67.88785714285714,85.18180000000001
2020-03-20,2020,3,20,Friday,11,2020-11,53.4,55.91,46.12,51.94,22923550.0,50.42,-0.01468479658629429,65.63857142857144,84.32439999999998
2020-03-23,2020,3,23,Monday,12,2020-12,50.35,50.4,45.5,47.17,19084526.0,45.79,-0.09184549278296483,63.12571428571429,83.3716
2020-03-24,2020,3,24,Tuesday,12,2020-12,50.41,55.03,50.35,54.6,20411023.0,53.01,0.15757170188331004,60.84428571428572,82.585
2020-03-25,2020,3,25,Wednesday,12,2020-12,55.31,63.05,54.3,60.53,19096125.0,58.77,0.10869066935740213,59.52428571428572,81.91120000000001
2020-03-26,2020,3,26,Thursday,12,2020-12,61.67,66.07,61.04,65.85,23079589.0,63.93,0.08784685816168758,58.570714285714295,81.3468
2020-03-27,2020,3,27,Friday,12,2020-12,61.67,64.02,60.74,61.14,16126443.0,59.36,-0.07157863344929116,57.776428571428575,80.686
2020-03-30,2020,3,30,Monday,13,2020-13,60.47,62.78,59.6,61.98,12019832.0,60.17,0.01379317126291224,56.865,80.02199999999999
2020-03-31,2020,3,31,Tuesday,13,2020-13,61.22,62.43,59.07,59.36,11616702.0,57.63,-0.04223782611090854,56.290000000000006,79.2968
2020-04-01,2020,4,1,Wednesday,13,2020-13,56.31,57.9,55.59,57.5,19658472.0,55.82,-0.03137933129741444,55.80428571428571,78.5346
2020-04-02,2020,4,2,Thursday,13,2020-13,56.41,58.06,53.56,54.13,20980044.0,52.55,-0.05866239695261477,54.957857142857144,77.7152
2020-04-03,2020,4,3,Friday,13,2020-13,51.0,53.3,48.05,49.93,18932300.0,48.47,-0.07756342400712224,54.45142857142857,76.8142
2020-04-06,2020,4,6,Monday,14,2020-14,54.48,58.9,52.64,57.56,28777500.0,55.88,0.15281384497823636,54.39142857142857,76.0688
2020-04-07,2020,4,7,Tuesday,14,2020-14,62.42,64.49,57.22,57.76,27110200.0,56.07,0.003474552239590478,54.93142857142857,75.35340000000001
2020-04-08,2020,4,8,Wednesday,14,2020-14,58.35,63.98,57.9,62.62,26540900.0,60.79,0.0841413547984542,55.618571428571435,74.7102
2020-04-09,2020,4,9,Thursday,14,2020-14,67.0,68.1,63.51,64.71,24741600.0,62.82,0.03337580594638334,56.50428571428571,74.108
2020-04-13,2020,4,13,Monday,15,2020-15,64.23,64.4,60.09,61.83,15181800.0,60.03,-0.044506100426397466,57.521428571428565,73.43580000000001
2020-04-14,2020,4,14,Tuesday,15,2020-15,63.63,65.34,62.6,65.07,16758300.0,63.17,0.052401726466402954,58.24714285714286,72.87259999999999
2020-04-15,2020,4,15,Wednesday,15,2020-15,65.0,65.11,61.23,62.33,16662100.0,60.51,-0.04210848269873413,58.371428571428574,72.2592
2020-04-16,2020,4,16,Thursday,15,2020-15,62.46,62.72,61.3,62.45,14108100.0,60.63,0.001925203216770699,58.135714285714286,71.611
2020-04-17,2020,4,17,Friday,15,2020-15,64.75,66.5,64.18,66.07,14111000.0,64.14,0.05796638579324087,58.47714285714286,71.0012
2020-04-20,2020,4,20,Monday,16,2020-16,64.5,66.93,63.72,64.98,10564000.0,63.08,-0.016497670232862527,58.685,70.36319999999999
2020-04-21,2020,4,21,Tuesday,16,2020-16,63.62,64.55,62.15,62.65,9877400.0,60.82,-0.0358571955091429,58.91285714285714,69.67240000000001
2020-04-22,2020,4,22,Wednesday,16,2020-16,64.32,64.9,63.1,63.45,9443700.0,61.6,0.012769362411197305,59.32571428571429,69.0006
2020-04-23,2020,4,23,Thursday,16,2020-16,63.89,64.88,63.25,63.29,9320000.0,61.44,-0.0025216475631071322,59.96071428571429,68.34140000000001
2020-04-24,2020,4,24,Friday,16,2020-16,63.98,64.08,62.5,63.43,8560200.0,61.58,0.002212011790856616,60.89714285714285,67.6858
2020-04-27,2020,4,27,Monday,17,2020-17,64.43,65.42,63.84,65.07,8305700.0,63.17,0.02585530066062125,61.41785714285714,67.07900000000001
2020-04-28,2020,4,28,Tuesday,17,2020-17,66.52,67.29,64.81,65.39,10477000.0,63.48,0.004917735805304968,61.94714285714286,66.4734
2020-04-29,2020,4,29,Wednesday,17,2020-17,67.35,68.79,66.06,67.9,10327900.0,65.92,0.03838512614669676,62.313571428571436,65.9432
2020-04-30,2020,4,30,Thursday,17,2020-17,67.45,67.45,64.7,64.81,12472200.0,62.92,-0.04550822197135185,62.32071428571429,65.36040000000001
2020-05-01,2020,5,1,Friday,17,2020-17,63.5,63.61,60.22,61.11,13680400.0,59.33,-0.05708987128505594,62.27071428571429,64.7154
2020-05-04,2020,5,4,Monday,18,2020-18,60.02,60.03,57.57,58.85,15623300.0,57.13,-0.03698254690396985,61.839285714285715,64.00659999999999
2020-05-05,2020,5,5,Tuesday,18,2020-18,60.26,60.47,58.87,59.0,12776400.0,57.28,0.0025489592673291206,61.60857142857143,63.361000000000004
2020-05-06,2020,5,6,Wednesday,18,2020-18,59.3,59.39,57.75,57.92,8822100.0,56.23,-0.018305166560785513,61.294285714285714,62.78940000000001
2020-05-07,2020,5,7,Thursday,18,2020-18,58.63,59.24,56.44,57.01,26893800.0,55.35,-0.015711365462512172,60.666428571428575,62.2054
2020-05-08,2020,5,8,Friday,18,2020-18,57.72,58.75,57.35,58.67,10183200.0,56.96,0.02911773665949391,60.22928571428571,61.7294
2020-05-11,2020,5,11,Monday,19,2020-19,57.72,57.93,56.33,57.36,10652600.0,55.69,-0.02232822039953164,59.862857142857145,61.2474
2020-05-12,2020,5,12,Tuesday,19,2020-19,57.38,58.44,56.72,56.72,10906200.0,55.07,-0.011157567580805328,59.396428571428565,60.71060000000001
2020-05-13,2020,5,13,Wednesday,19,2020-19,56.09,56.09,53.18,54.1,13948000.0,52.52,-0.04619197565254163,58.75928571428572,60.14160000000001
2020-05-14,2020,5,14,Thursday,19,2020-19,52.67,53.91,51.13,53.86,16745200.0,52.75,0.0043824059959460815,58.12857142857143,59.497600000000006
2020-05-15,2020,5,15,Friday,19,2020-19,53.04,53.27,51.66,52.73,22048800.0,51.65,-0.020980254363175854,57.305714285714295,58.9856
2020-05-18,2020,5,18,Monday,20,2020-20,55.65,58.62,55.52,57.9,19746200.0,56.71,0.09804654847044136,56.82214285714286,58.5742
2020-05-19,2020,5,19,Tuesday,20,2020-20,57.89,60.14,57.4,57.94,14442300.0,56.75,0.0006908453572602724,56.16714285714285,58.2996
2020-05-20,2020,5,20,Wednesday,20,2020-20,58.71,59.07,57.69,57.8,10344800.0,56.61,-0.0024162222461979743,55.71642857142857,57.9732
2020-05-21,2020,5,21,Thursday,20,2020-20,58.3,60.21,58.2,60.1,10309900.0,58.86,0.03979233123391901,55.68285714285714,57.836800000000004
2020-05-22,2020,5,22,Friday,20,2020-20,60.39,60.77,59.33,60.0,6510700.0,58.77,-0.0016638264404923442,55.8,57.759800000000006
2020-05-26,2020,5,26,Tuesday,21,2020-21,62.56,65.55,62.36,64.47,15937800.0,63.14,0.07449999097696836,56.21857142857143,57.7346
2020-05-27,2020,5,27,Wednesday,21,2020-21,67.0,67.99,65.17,66.65,13951600.0,65.28,0.033814189543504014,56.865,57.929
